weights
1.298268679
1.568966365
1.298268679
1.568966365
1.568966365
1.298268679
1.181320062
1.568966365
1.181320062
1.568966365
0.739620005
1.298268679
1.568966365
1.568966365
0.451836446
2.672164849
1.568966365
0.451836446
1.181320062
1.318895941
1.181320062
1.181320062
1.298268679
1.298268679
0.720582617
1.391646524
0.451836446
1.211215328
0.720582617
1.211215328
0.739620005
1.318895941
0.739620005
0.720582617
0.720582617
0.720582617
1.318895941
1.298268679
2.672164849
2.672164849
2.672164849
1.568966365
1.568966365
2.672164849
1.568966365
1.568966365
1.318895941
1.181320062
1.568966365
0.739620005
1.568966365
0.451836446
0.451836446
1.568966365
0.451836446
0.451836446
1.391646524
1.568966365
1.181320062
1.318895941
0.739620005
1.568966365
1.568966365
0.739620005
1.181320062
1.298268679
1.568966365
1.568966365
1.318895941
1.298268679
0.451836446
1.568966365
1.568966365
0.739620005
1.298268679
1.181320062
1.318895941
1.568966365
1.568966365
0.451836446
1.181320062
1.568966365
0.720582617
0.739620005
2.672164849
1.391646524
0.720582617
1.298268679
0.451836446
0.720582617
1.318895941
1.298268679
0.720582617
0.739620005
1.181320062
0.739620005
1.568966365
1.568966365
1.391646524
1.568966365
0.720582617
1.318895941
0.720582617
0.720582617
1.318895941
2.672164849
0.720582617
0.720582617
2.672164849
0.720582617
0.720582617
0.720582617
0.720582617
1.318895941
2.672164849
1.211215328
2.672164849
2.672164849
1.318895941
1.318895941
0.720582617
0.720582617
0.720582617
0.720582617
0.451836446
1.181320062
0.451836446
0.451836446
0.720582617
1.298268679
1.181320062
0.451836446
1.318895941
1.298268679
0.451836446
1.298268679
2.672164849
1.181320062
1.298268679
2.672164849
1.391646524
1.181320062
1.181320062
0.451836446
1.298268679
1.181320062
1.391646524
1.181320062
0.451836446
1.298268679
1.298268679
1.298268679
1.298268679
0.451836446
1.298268679
0.720582617
1.298268679
1.181320062
1.318895941
1.298268679
0.720582617
1.298268679
1.181320062
1.318895941
0.451836446
1.298268679
0.451836446
1.391646524
1.181320062
1.181320062
0.720582617
1.181320062
1.298268679
1.298268679
0.451836446
1.181320062
1.298268679
0.451836446
1.298268679
1.391646524
0.451836446
0.451836446
1.318895941
1.318895941
1.298268679
0.720582617
0.720582617
1.298268679
1.318895941
0.720582617
1.391646524
1.181320062
0.451836446
1.318895941
1.181320062
2.672164849
1.181320062
2.672164849
0.720582617
0.720582617
1.298268679
1.181320062
2.672164849
1.181320062
2.672164849
1.318895941
1.318895941
1.211215328
0.720582617
1.211215328
2.672164849
2.672164849
0.739620005
0.739620005
0.739620005
1.211215328
0.739620005
0.739620005
2.672164849
2.672164849
2.672164849
1.568966365
1.568966365
2.672164849
1.211215328
1.391646524
1.211215328
1.211215328
1.211215328
1.211215328
1.318895941
0.739620005
1.568966365
0.720582617
0.451836446
1.298268679
0.451836446
1.181320062
2.672164849
1.298268679
1.181320062
1.568966365
1.568966365
1.391646524
1.211215328
1.211215328
0.720582617
1.181320062
0.720582617
0.720582617
1.318895941
0.720582617
1.211215328
1.181320062
0.739620005
1.568966365
1.568966365
1.211215328
1.391646524
0.739620005
1.568966365
1.568966365
0.720582617
1.298268679
0.451836446
1.298268679
0.451836446
0.451836446
2.672164849
2.672164849
2.672164849
1.318895941
1.181320062
1.211215328
1.211215328
1.211215328
1.211215328
0.720582617
1.318895941
1.298268679
1.298268679
0.720582617
1.298268679
1.298268679
2.672164849
1.568966365
1.181320062
1.318895941
1.181320062
1.211215328
1.181320062
0.739620005
1.568966365
1.298268679
1.318895941
1.181320062
1.298268679
0.451836446
0.720582617
2.672164849
0.720582617
2.672164849
0.451836446
1.568966365
0.739620005
1.391646524
1.568966365
0.451836446
1.391646524
2.672164849
2.672164849
2.672164849
1.318895941
0.720582617
1.298268679
1.181320062
1.568966365
1.391646524
1.181320062
1.391646524
0.739620005
0.739620005
0.451836446
1.391646524
0.739620005
1.181320062
1.318895941
0.720582617
0.720582617
0.720582617
1.181320062
1.568966365
1.298268679
1.391646524
1.568966365
1.298268679
2.672164849
2.672164849
1.298268679
2.672164849
1.298268679
0.720582617
1.568966365
2.672164849
1.298268679
0.720582617
1.181320062
0.739620005
1.298268679
2.672164849
0.739620005
1.211215328
1.568966365
0.739620005
1.568966365
0.451836446
1.298268679
0.451836446
2.672164849
2.672164849
0.720582617
1.298268679
1.298268679
1.568966365
1.568966365
1.181320062
1.298268679
1.298268679
0.739620005
2.672164849
2.672164849
2.672164849
1.318895941
2.672164849
1.318895941
2.672164849
1.391646524
1.318895941
1.298268679
1.568966365
1.568966365
0.739620005
2.672164849
2.672164849
0.739620005
0.451836446
0.720582617
0.720582617
1.298268679
0.451836446
1.181320062
2.672164849
0.720582617
0.720582617
2.672164849
1.211215328
0.739620005
0.739620005
1.181320062
1.298268679
1.181320062
1.298268679
0.739620005
1.391646524
1.298268679
1.568966365
0.451836446
1.568966365
0.451836446
1.318895941
2.672164849
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.181320062
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
2.672164849
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.181320062
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.298268679
0.451836446
0.451836446
2.672164849
0.451836446
2.672164849
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.568966365
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.298268679
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.298268679
1.181320062
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.568966365
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.298268679
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.181320062
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
1.181320062
0.451836446
1.181320062
0.451836446
0.451836446
0.451836446
0.451836446
1.181320062
0.720582617
1.298268679
1.181320062
1.181320062
0.451836446
1.181320062
0.451836446
1.298268679
1.298268679
0.451836446
0.451836446
1.298268679
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.451836446
0.739620005
0.739620005
0.720582617
0.739620005
0.739620005
0.739620005
0.739620005
0.739620005
1.318895941
0.739620005
1.318895941
0.739620005
0.720582617
0.739620005
0.739620005
0.720582617
0.720582617
0.720582617
0.739620005
1.318895941
0.720582617
0.720582617
0.720582617
0.739620005
0.720582617
2.672164849
0.720582617
0.720582617
1.568966365
1.318895941
0.720582617
0.720582617
0.739620005
0.739620005
0.720582617
1.318895941
0.739620005
1.318895941
0.720582617
0.739620005
0.739620005
0.720582617
0.739620005
0.720582617
0.720582617
0.739620005
0.739620005
0.739620005
0.739620005
0.720582617
0.720582617
0.739620005
0.739620005
0.720582617
0.739620005
0.739620005
0.720582617
1.318895941
2.672164849
0.739620005
0.739620005
0.739620005
1.318895941
0.720582617
0.739620005
0.720582617
0.720582617
0.739620005
0.739620005
0.720582617
0.739620005
0.720582617
0.720582617
0.739620005
0.739620005
1.568966365
0.720582617
0.720582617
0.739620005
0.739620005
0.720582617
1.211215328
1.298268679
0.720582617
0.739620005
0.739620005
0.720582617
0.739620005
1.318895941
0.739620005
0.720582617
0.739620005
0.720582617
0.720582617
0.739620005
0.739620005
0.739620005
0.739620005
0.720582617
0.739620005
0.720582617
0.739620005
0.720582617
0.720582617
0.720582617
1.318895941
0.720582617
0.720582617
0.739620005
0.739620005
0.720582617
0.739620005
0.739620005
0.720582617
0.720582617
0.720582617
0.720582617
1.318895941
0.739620005
0.739620005
0.739620005
0.720582617
0.739620005
1.298268679
1.568966365
0.739620005
0.739620005
0.739620005
0.739620005
1.318895941
0.739620005
1.211215328
0.739620005
0.739620005
0.720582617
0.739620005
0.739620005
0.739620005
0.739620005
0.720582617
1.318895941
0.739620005
0.739620005
0.739620005
0.720582617
1.318895941
0.720582617
0.739620005
0.720582617
0.720582617
0.739620005
0.720582617
1.318895941
0.720582617
1.318895941
1.318895941
1.318895941
0.720582617
0.720582617
1.318895941
0.720582617
0.720582617
1.568966365
2.672164849
0.739620005
0.720582617
0.720582617
1.318895941
0.720582617
0.739620005
1.318895941
1.318895941
0.720582617
0.720582617
