0.936533703017863,0.000746981616280597,0.00471552076965592,0.0240854956839448,0.0339164602788065,1.8386334489836e-06
0.376727421173965,0.00237582941225474,0.00725424793877441,0.129904653426522,0.483650231293838,8.7616754646122e-05
0.0003725288695994,2.04231606288739e-11,0.975696194165315,0.0217311042805987,0.00220017266406397,1.04900945559931e-113
0.906495377223159,8.50732914063424e-05,0.00965039881557442,0.00066413873896799,0.0831031998225694,1.81210832271552e-06
0.112733725071687,0.8862934303612,6.47204833713113e-08,0.000886667669678834,6.70128602047275e-05,1.9099316745606e-05
0.427137135486743,3.58362055723762e-05,0.0539904342266057,0.499524777543334,0.0192654500686222,4.63664691224467e-05
0.556117140782287,0.000735610020143414,0.00046833471621958,0.442038281565638,0.000625390988180273,1.52419275322014e-05
6.33924484592225e-06,7.17209712883288e-18,0.999932709040516,5.45454691030852e-05,6.40624553483953e-06,2.73282233207844e-118
0.21094143118995,0.788470175710499,3.02684135853883e-08,0.000456646598161367,0.000128135192199342,3.5810407763486e-06
0.999305594702318,0.000250201098456101,2.56010055112419e-05,1.5947553028618e-05,0.000402644780740926,1.08599453757129e-08
0.190878884593132,7.81253713636192e-08,0.258025493086823,9.40635817956713e-05,0.551001479448376,1.16450269652948e-09
0.00814758097454361,0.321965495790352,3.74625869117673e-06,0.638999430885016,0.000438816800666799,0.0304449292907306
0.797171430938983,0.00268755585490667,0.00583432716055281,0.0681236444995928,0.126132711181708,5.03303642567498e-05
0.000127799695665596,0.0060243052610159,3.41130302761369e-05,0.834886565715952,0.00400193714989539,0.154925279147195
0.000579173828628716,1.22826060988247e-09,0.884275449890625,0.110871534739737,0.00427375054229906,8.9770450269425e-08
0.935053753363135,0.0592764252195784,5.24379153824045e-06,1.33288571511146e-05,0.00564967453280675,1.57423579034935e-06
2.92130714742186e-11,2.16842407656114e-05,1.19487643085468e-11,0.000263205688956865,9.82907691085842e-06,0.999705280952205
5.06189795935981e-08,0.00328923271309972,8.21242302692069e-09,0.0655119247757925,0.000237034939987773,0.930961748739717
0.0279802145229824,0.00736710383518568,0.0037060208283339,0.072769997015208,0.885520840293445,0.00265582350484469
0.00040835673185472,0.0050927005456679,1.18665898541376e-06,0.378911350740963,0.0156367230916906,0.599949682230838
0.00942604097327424,0.989697611264061,2.52375917982895e-08,5.20977222857219e-05,0.000423393868216227,0.000400830934570876
0.527308229040207,8.67157379273776e-06,0.155919330783646,0.308463588450314,0.00830018015204008,5.08284697703351e-110
0.698754823059765,5.51647297065842e-06,0.100711983732007,0.000375716161468188,0.200151933848749,2.6725039580168e-08
0.00074444817763541,0.00415599586736384,1.33734063695679e-05,0.994317952258141,0.000328753108351171,0.000439477182138873
0.000697751302670568,2.73799834100999e-09,0.710418326973643,0.129220602924579,0.159660994981754,2.32107935547639e-06
3.8720572935155e-05,2.84093852340912e-08,0.0251467161177147,0.00169656342825178,0.973116594183533,1.37728818021407e-06
0.000485689038661383,1.37635426150315e-05,0.0021492549470619,0.991356070116598,0.00367154389731881,0.00232367845774436
0.00615794406625759,0.00126905045823977,3.40822622995326e-05,0.982519947128623,0.00870166136795943,0.00131731471662104
