0.00581978305691385,0.480347575786641,0.0194312041920365,4.94400650062395e-06,0.000972987457547093,1.28877447504236e-06,0.0337545415195499,0.459667675206336
0.033136775992879,0.582907897849904,0.0062600091648133,0.000688167312849949,0.000218996326068234,3.34927431577596e-06,0.0816018968234458,0.295182907255724
0.639560980525111,1.75993066443983e-15,4.59459070146722e-07,2.56637257096971e-06,0.281265331841554,0,0.0791504870436803,2.0174758011728e-05
0.00445719255976998,0.0380140967428225,0.00221733961497273,7.05242800823174e-06,0.00403809978931688,2.6840772413992e-244,0.00129069747513187,0.949975521389978
5.22414766446969e-07,0.00212041316674478,0.981929124272125,4.785032458755e-06,1.91604197302784e-09,0.00577223217118641,0.00854470286432336,0.00162821816235378
0.0255239258708549,0.865883620274815,0.00138074216998972,0.000688518356890068,0.00178623801959491,2.39929236562408e-08,0.103770561922204,0.000966369392726992
0.000418095556224746,3.5413241361651e-15,0.00696299476767852,8.77239037738636e-05,1.6860718388858e-05,6.49874124922141e-07,0.991453631027242,0.00106004415256375
0.0146751643059506,0.00656383065449205,4.44493748148662e-12,1.7967797872612e-10,0.978742117631324,0,1.87289602162169e-05,1.58263894548145e-07
5.74892890773669e-07,0.00444359909965292,0.987805607938632,2.59834529994689e-06,3.57965693966103e-10,0.00143578082854822,0.00406529570612286,0.0022465428308877
1.1386043036678e-05,0.662510585867893,0.119032841467831,3.66524682094312e-07,2.27141401334798e-05,2.66386992852968e-07,0.000323974315114812,0.218097865254317
0.0162845655411445,0.036600586184683,1.510546654547e-05,8.86550112623571e-07,0.0253101111360788,8.98418396128124e-248,3.14127363849455e-05,0.921757332385051
0.000201455446578723,0.00154811515732474,0.0229173964790835,0.00333246734752622,7.37533954366526e-08,0.065121362672745,0.906290370853668,0.000588758289678151
0.00110743446129453,0.0383965447031272,0.0139025449298999,0.000124123754677061,0.000111411149989036,4.82437906630114e-05,0.208356431990694,0.737953265219655
0.0128656401769863,6.16556360969214e-20,5.19369070720374e-05,0.0715657537332015,4.36117331655074e-07,0.0190989364576067,0.895814002288708,0.000603294319094397
0.854492511716722,0.010241414547678,5.10677976152035e-09,5.45145293070272e-07,0.115697399868377,2.90892383878267e-248,0.017240855993253,0.00232726762189781
6.71493743091257e-06,0.0141146895302857,0.0708384112874221,2.11623044008124e-06,2.78845042767364e-07,0.00099174701201675,7.38635520913912e-05,0.91397217860527
1.88300029165909e-05,2.4879497847531e-25,3.88176854332997e-08,0.991523671111428,3.04663631265604e-157,0.00825582782269591,0.000201330068530876,3.02176743547802e-07
0.000225452722829215,2.21144289037486e-08,1.00368249205506e-05,0.96722286455846,1.7747571916579e-154,0.0110655067604387,0.0214621192245325,1.39977943899448e-05
0.0185706752700565,6.88368429413018e-17,0.00115322933147243,0.00961057829903763,1.17388488221299e-05,0.00193523525272299,0.131876681458956,0.836841861538932
0.00455555936081091,0.00118928437349948,0.000567836670216384,0.649288588267505,1.57731258190624e-08,0.00843811555688587,0.335057607309306,0.0009029926886504
4.54395242601147e-06,3.86809616212645e-05,0.295916404058752,2.21771024140465e-05,4.62652448285622e-10,0.689154470847326,0.00138320155685671,0.013480521057952
0.00475650173662975,0.0332909715911412,0.0010293858044061,1.50326647548402e-05,0.0141483055735579,0,0.946030141730043,0.000729660899467189
