0.000182146388823844,0.406729704886529,4.15520832758493e-05,0.591249352978402,0.00179724366296936
0.000289746583124277,0.0454944866503627,0.000610568570466281,0.474376685556222,0.479228512639824
0.00661985814162297,0.993377377441844,1.39927336417407e-12,3.51773472572867e-08,2.72923778691548e-06
0.970291531943364,0.029379675489268,5.94224972264927e-12,1.3643340747923e-05,0.000315149220677984
1.41408813233408e-10,0.000515035878606676,0.000299480432976791,0.999182871654066,2.61189294157666e-06
0.0581890386392404,0.913375668772679,1.20610634833571e-08,7.49134449462379e-06,0.0284277891825224
5.9942879770856e-94,0.831868708048978,9.68497409658032e-05,0.168011772251896,2.26699581603857e-05
0.952989609738593,0.0470095068057434,2.08868481095541e-16,1.58267926373949e-11,8.8343983648499e-07
3.04580053246928e-11,2.53454862007187e-05,0.000226989783524657,0.999745085267752,2.57943206479986e-06
1.08406554799506e-07,0.0028424754683535,1.72405982993576e-07,0.997155215936538,2.02778257031197e-06
0.124020907011633,0.636184906494039,1.0775907857288e-07,0.232857503332928,0.00693657540232036
6.65752825484983e-11,0.000948347234179394,0.99845095806511,0.000332621614230247,0.000268073019905456
4.44009952265824e-05,0.0735461310504245,0.00105209378705422,0.646435630139366,0.278921744027929
2.83868392946446e-11,3.38437631751061e-06,0.954580073768281,0.000181948851898166,0.0452345929751168
0.0769848443251482,0.922978236139335,8.78897338165823e-11,1.10540275187167e-06,3.58140448748511e-05
4.42872442216473e-95,6.76447122516428e-05,6.27757073487338e-06,0.999918530421463,7.54729555034746e-06
2.8186876212152e-104,1.80707621271581e-09,0.999997389066434,4.90818712119831e-08,2.56004461896446e-06
1.14720192333233e-11,0.000182286714477239,0.997479142585218,0.000164968095852737,0.0021736025929798
3.87727216824818e-05,0.115749758777804,0.00833662065585501,0.309399113214732,0.566475734629927
1.28419512534492e-11,8.80092365736828e-05,0.984739871796807,0.00172157336008688,0.01345054559369
8.64875532517129e-98,2.50620165641623e-05,0.000212360679608181,0.999760568514839,2.00878898884681e-06
0.856165004611298,0.141558130276681,3.40261281310884e-11,2.08145564989669e-06,0.00227478362234458
0.0029471778060161,0.00242982204840414,3.0247876906778e-08,0.993667329449976,0.000955640447726777
7.73017831381814e-08,0.0734756019625509,0.262981271369285,0.659389673515535,0.00415337585084589
0.999440523129787,0.000221662437887497,5.6740935959242e-15,1.79975077681467e-10,0.000337814252345114
0.498551854736775,0.0417046456675223,4.45732278709202e-07,0.000556766777146003,0.459186287086278
2.40550537987822e-05,0.24646035449302,0.0952481972772932,0.000929802248549849,0.657337590927339
1.17004560071473e-07,0.00146023948694003,0.538128488247799,0.0545003635847785,0.405910791675923
0.0068657874748848,0.992219215005281,6.44690263181185e-09,0.000904011271082915,1.09798018481928e-05
1.86001348025675e-105,1.61975684166561e-11,0.999995662676099,6.92422984814402e-10,4.33661528034388e-06
3.74788659618237e-96,0.0216505126164355,0.0650039435133908,0.913172655276214,0.000172888593959116
2.0671429259308e-11,8.60570299665723e-06,0.00209770597818019,0.997675091668676,0.000218596629475409
0.933236787284652,0.0667273123227733,5.33539677412719e-13,1.36722162644068e-06,3.45331704145577e-05
2.26942071922544e-12,2.28419680932967e-06,4.2577774052067e-06,0.999993400340889,5.76826271917896e-08
9.36737324994067e-05,0.228833227027075,0.00159282082479566,0.0022776486262039,0.767202629789426
0.0151724703946048,0.984604101050131,7.60926535503077e-11,0.000216590021135081,6.83845803647124e-06
1.32547138228919e-15,1.75288151232558e-10,0.995732307172492,1.97179991408035e-10,0.00426769245503805
0.00883469544430906,0.947904870834853,1.63191155365596e-06,0.0117442685213916,0.0315145332878929
0.0896954331386279,0.0615262529372953,3.24010146527733e-08,0.842829540492657,0.00594874103040528
1.02517877893212e-102,3.28830036896224e-09,0.999531536314977,2.14200923879526e-07,0.000468246195798929
0.996157761504845,0.00384180483952699,6.5607553265689e-19,5.00696680395827e-10,4.33154931105405e-07
0.699385543866089,0.300220078302196,1.28976644775665e-12,7.71532700791963e-06,0.000386662503416553
0.397041577250369,0.602957646111163,1.18737387473891e-14,8.61747090702277e-09,7.68020984434248e-07
9.74288902572029e-07,0.000796959174780508,0.00184556533593032,0.000789887449282737,0.996566613751104
0.0136174706171509,0.940459589906396,1.19098418557036e-05,0.00141104822912135,0.0444999814054765
2.59321244162205e-07,0.00289937793445473,2.71309318654748e-05,0.996101489151523,0.000971742660912308
0.000116386011707984,0.999244238317832,2.82553674856318e-09,0.0006365621274298,2.81071749391477e-06
3.5699484805737e-99,2.70671302098397e-05,6.15320721285619e-06,0.999966759643561,2.00190169715376e-08
3.7928900362816e-94,0.999201382770677,3.74765313699146e-05,0.000742881788189485,1.82589097640196e-05
4.26189486089044e-05,0.999609868577672,4.4972735142679e-07,0.000222644543721712,0.00012441820264572
0.00107449765438365,0.969971279048192,2.55520066158835e-05,0.0147024213380326,0.0142262499527761
0.996806220621095,0.00319354973827867,1.48271614863224e-16,4.36480994710527e-11,2.29596978436789e-07
1.52850661335035e-101,2.25235746009692e-07,0.999828924052594,1.10743181618983e-07,0.000170739968478388
0.985051351643436,0.000920245699159726,1.61953314019575e-11,0.00019124316709881,0.01383715947411
0.989212360546061,0.0107255177287149,2.37636436985057e-14,3.3807728212086e-08,6.2087917471845e-05
0.00062465334621383,0.0344918147713207,1.07578506577792e-07,0.964040098398712,0.000843325905246381
2.58379642754117e-10,9.61516195330578e-06,0.589509287941758,0.0223152021237672,0.388165894514142
4.02271251226866e-11,8.0270142235814e-06,0.56939346084974,5.22705470293693e-05,0.43054624154878
9.52542505228418e-06,0.00708254701823951,0.0245040766358613,0.955327661850518,0.013076189070329
4.67383176513449e-12,2.66971152403085e-06,0.00213518890232613,0.997849369370104,1.27720113715459e-05
1.59479745192313e-06,0.00157683514100529,0.199975592546298,0.0258321180263937,0.772613859488851
1.57516546603805e-08,0.00662517025379486,3.90771013132812e-05,0.993303160638313,3.25762549246576e-05
0.127351494007609,0.191062610102406,6.94853495700134e-09,1.50117690426813e-08,0.681585873929681
5.02825553658251e-95,0.0987582621413777,0.0123163366122237,0.888625445771777,0.00029995547462148
