q06_1,q06_2,q06_3,q06_4,q06_5,q06_6,q06_7,q06_8,q06_9,q06_10,q06_11,q06_12,q06_13,q06_14,q06_15,q06_16,q06_17,q07_1,q07_2,q07_3,q07_4,q07_5,q07_6,q07_7,q07_8,q07_9,q07_10,q07_11,q07_12,q07_13,q07_14,q07_15,q07_16,q07_17,q07_18,q07_19,q08_1,q08_2,q08_3,q08_4,q08_5,q08_6,q08_7,q08_8,q16_1,q16_2,q16_3,q16_4,q16_5,q16_6,q16_7,q16_8,q16_9,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q26_7,q26_8,q26_9,q26_10,q26_11,q26_12,q26_13,q31_1,q31_2,q31_3,q31_4,q31_5,q31_6,q31_7,q31_8,q31_9,q31_10,q31_11,q31_12,q31_13,q31_14,q31_15,q31_16,q31_17,q31_18,q31_19,q31_20,q35_1,q35_2,q35_3,q35_4,q35_5,q35_6,q35_7,q35_8,q35_9,q35_10,q35_11,q35_12,q35_13,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q39_8,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q48_7,q48_8,q48_9,q48_10,q48_11,q48_12,q48_13,q48_14,q48_15,q48_16,q48_17,q48_18,q48_19,q48_20,q48_21,q48_22,q48_23,q48_24,q48_25,q48_26,q48_27,q48_28,q48_29,q48_30,q48_31,q48_32,q48_33,q48_34,q48_35
-0.303218354,-0.533093859,0.867550834,1.085542081,1.907253634,-0.877737341,2.031189467,0.247192566,-1.186048948,-0.789454281,-0.019354363,0.008149205,-0.701850322,-1.273992458,0.287599044,0.87637914,1.197254106,-0.227159103,0.221726299,-0.566369781,0.344643482,0.332419674,-1.935436303,1.047852005,-0.126991785,0.839368165,0.577914489,1.234944181,-2.204020534,1.912346887,-0.718488284,2.146296995,1.112706099,0.060439941,0.360941893,0.650238688,0.541243064,0.202711486,0.703548074,-1.104896444,0.666876649,0.130047738,-0.216293496,0.209502491,2.31743031,-0.405762523,0.559239226,-0.115786628,-0.910334163,1.475006193,1.90182083,-1.48621135,1.072299622,0.572142135,-0.655671491,0.628507473,0.822051103,1.137832816,-1.105915094,1.02544169,0.158569957,1.04004235,1.09912409,-0.87603959,0.710678628,0.483179975,-0.751085106,-0.797263937,-0.105939671,0.172491516,0.447187651,-0.607794909,-2.118453876,-1.516091771,1.795202058,-1.11440385,1.8563211,1.205063761,0.584705494,1.933059451,-1.977200981,-1.725933812,1.342921154,-2.135770938,-0.892677551,-0.798282587,1.625426944,0.729014341,-0.684533261,-1.159564031,-1.212194316,-1.908611835,-1.031893145,-1.47127114,-0.628167923,-2.543231212,-1.338167451,-1.169410987,-1.518808172,-2.250538915,-1.989764339,-1.798597561,-0.789114731,-2.374814299,-1.647497709,-2.724890584,-1.82779888,-2.401638767,-1.534767033,-1.971089077,-2.06548404,-0.04448108,-1.724915161,1.246828439,0.737842647,0.494385133,0.60949266,0.061798142,0.769760368,1.579587663,0.921878871,-0.261453676,0.298125101,0.347699434,-1.806067666,0.406781174,0.746331402,0.893696202,-0.196260032,1.05532211,0.542940815,0.902864058,0.510004443,-0.903543158,-0.961945798,0.84751737,-0.136838742,-1.133418663,0.210521142,0.751085106,0.172831066,-0.015619311,0.879774642,-0.644126784,0.034973674,-1.160582681,-0.011205158,0.106279222
1.713710004,-1.877712764,-0.477068071,-1.60369573,-0.781984176,-0.877737341,-1.330357796,-1.769735791,-0.513739496,-0.789454281,-2.708592173,0.680458658,0.642768583,-1.273992458,-1.057019862,1.548688592,-1.491983704,0.44515035,-1.122892606,0.778249124,-0.999975423,-1.012199231,1.42611096,-1.641385805,-1.471610691,0.839368165,-0.766704416,-0.109674724,1.157526729,-0.776890923,-0.718488284,1.473987542,-1.576531711,0.732749393,-0.31136756,0.650238688,1.213552517,0.875020939,0.703548074,1.584341366,0.666876649,1.474666643,1.12832541,1.554121396,2.31743031,-0.405762523,-0.785379679,-0.78809608,-1.582643615,-0.541922165,0.557201925,1.20302646,-0.272319283,-2.789405128,1.361256866,0.628507473,-0.522567802,0.465523363,-1.778224547,-0.991486667,1.503188862,-0.976886008,-0.917804268,1.140888768,-0.633940277,1.155489428,1.265843252,0.547354968,1.238679234,0.844800969,-1.569740707,0.736823996,0.570783934,-0.843782318,0.450583153,-1.11440385,1.184011647,0.532754309,-0.087603959,-1.428487812,-1.304891528,-1.725933812,1.342921154,1.898085778,0.451941354,-0.798282587,1.625426944,-1.96022347,-0.684533261,2.201983232,1.477043494,1.452935428,1.657344666,-1.47127114,2.73337934,1.490625503,-1.338167451,-1.84172044,-1.518808172,1.7833178,2.044092376,1.562949702,-1.461424184,-1.702504846,-2.319807162,1.308966131,-1.82779888,0.959908496,-1.534767033,2.062767639,-2.06548404,-2.061409438,-1.724915161,-0.097790466,0.065533194,-0.850233772,-0.735126245,-2.627439669,-1.919477442,-1.7819596,-1.76735894,0.410855777,-0.374184352,1.692318339,-1.806067666,-2.282456636,-1.942906408,-2.467851061,-0.196260032,-1.6339157,-0.129368637,-1.786373752,-1.506923914,-0.903543158,-2.306564703,-1.84172044,-1.481457647,0.883509695,0.882830594,-1.938152705,-2.516406744,-0.015619311,-1.809463168,0.028182669,0.034973674,-1.832892134,-0.011205158,-2.582958589
-0.303218354,-1.205403311,-0.477068071,-1.60369573,-2.126603082,0.466881564,-1.330357796,-1.097426339,0.158569957,-1.461763734,1.325264542,0.008149205,-0.701850322,1.415245353,1.632217949,-1.81285867,-0.819674252,-0.227159103,-1.122892606,-1.910988686,-0.999975423,-1.012199231,-0.590817398,-1.641385805,-1.471610691,-1.849869645,-0.766704416,-0.109674724,1.157526729,-2.121509828,-0.718488284,-1.215250268,-0.904222259,-0.611869512,-1.655986465,-0.022070765,0.541243064,-1.814216871,-0.641070832,-1.777205896,-0.005432804,-1.88688062,0.456015957,-1.135116414,-1.044116953,-1.078071976,-2.129998584,-0.78809608,1.778903647,-1.88654107,-1.459726433,-2.158520803,-1.616938188,-2.789405128,-2.000290396,-2.73303979,-3.211805612,-2.896023899,-1.778224547,-0.991486667,-1.858358401,-0.976886008,-0.917804268,-2.892967947,-1.306249729,-1.533748382,-2.768013463,-2.814192294,-2.122868029,-1.844436842,-1.569740707,-2.624723267,-2.118453876,-1.516091771,1.122892606,-1.11440385,0.511702194,-2.828792954,-0.087603959,-1.428487812,-1.977200981,-1.725933812,1.342921154,-2.135770938,-0.892677551,-0.798282587,-1.736120319,2.073633246,-0.684533261,-1.159564031,-1.212194316,-1.908611835,-1.704202597,-1.47127114,-1.300477375,0.146006598,0.678760907,0.84751737,1.170429638,0.438698895,0.699473471,-2.470907013,-1.461424184,0.314423512,0.369430649,-0.035652774,0.86143893,0.287599044,-1.534767033,-1.971089077,0.62375377,1.300137825,-1.724915161,-2.787028276,-2.623704616,-1.522543225,-2.752054603,0.061798142,-0.574858537,-1.7819596,-1.76735894,-1.606072581,-1.718803257,1.692318339,-1.806067666,0.406781174,-1.942906408,0.221386749,-0.868569485,-1.6339157,-0.129368637,-2.458683205,-1.506923914,-2.248162063,0.382673108,-1.84172044,-0.809148195,-2.478037568,0.210521142,-1.938152705,0.172831066,-0.015619311,-1.809463168,-0.644126784,1.379592579,-1.832892134,-0.68351461,0.106279222
1.041400551,1.483834499,0.867550834,0.413232628,0.562634729,-0.205427888,0.01426111,0.919502019,-0.513739496,-0.117144829,-0.691663816,-1.3364697,-1.374159775,0.7429359,0.959908496,-0.468239765,-0.819674252,0.44515035,0.221726299,1.450558576,0.344643482,-0.339889779,0.081492055,1.720161458,-0.126991785,0.839368165,-0.094394964,0.562634729,1.157526729,1.240037435,-0.718488284,-1.887559721,-1.576531711,0.060439941,-0.31136756,-0.022070765,-0.131066388,0.202711486,0.703548074,-0.432586991,-0.005432804,-0.542261715,0.456015957,0.881811944,-1.716426405,-1.078071976,-2.802308036,1.90114173,-0.910334163,0.80269674,1.90182083,1.20302646,0.399990169,1.244451588,1.361256866,1.300816926,0.822051103,1.137832816,2.255632168,1.697751143,0.830879409,1.712351803,1.771433542,-0.203730137,0.710678628,1.155489428,-0.078775653,-0.797263937,0.566369781,0.844800969,-0.225121802,0.064514543,0.570783934,1.17314604,0.450583153,0.902524508,1.8563211,0.532754309,0.584705494,-0.756178359,0.712036829,0.290994546,0.670611701,-0.11884258,1.796560259,1.21864577,2.297736397,-1.287914017,-0.012223808,0.185054875,0.132424589,0.780625975,0.985035213,0.545657217,2.73337934,0.818316051,0.678760907,1.519826823,1.84273909,1.111008348,1.371782923,0.89064025,1.227813626,-0.357885941,1.041740101,-0.035652774,-1.82779888,0.287599044,-0.190148128,0.718148733,0.62375377,0.627828373,0.964322649,0.574518987,1.410152099,0.494385133,0.60949266,1.406417047,0.097450916,0.907278211,0.921878871,0.410855777,0.970434553,0.347699434,0.210860692,0.406781174,1.418640855,0.221386749,-0.196260032,1.05532211,1.215250268,0.902864058,-0.834614462,1.785694652,1.05498256,0.84751737,0.53547071,1.555819147,-0.461788311,0.751085106,0.845140519,1.328999595,1.552084095,0.700492122,0.707283126,1.528655129,2.0057232,1.450898127
0.369091098,-0.533093859,-0.477068071,1.085542081,1.234944181,-0.205427888,0.686570562,-1.097426339,-0.513739496,0.555164624,-0.691663816,0.680458658,0.642768583,0.070626448,-0.384710409,0.204069687,0.524944653,0.44515035,2.238654657,1.450558576,1.689262387,1.004729126,1.42611096,1.047852005,0.545317667,1.511677618,-0.766704416,0.562634729,1.157526729,1.240037435,0.626130621,0.129368637,0.440396646,0.060439941,0.360941893,0.650238688,0.541243064,0.875020939,0.703548074,0.912031914,-0.677742256,0.130047738,-0.216293496,0.209502491,1.645120857,2.283475287,-0.113070226,1.90114173,0.434284742,1.475006193,-0.115107527,0.530717007,1.744609074,-0.100167317,0.688947414,0.628507473,0.149741651,-0.206786089,1.583322716,1.02544169,1.503188862,1.712351803,1.09912409,1.140888768,0.710678628,1.82779888,0.5935338,1.219664421,1.238679234,1.517110421,1.119497104,0.736823996,0.570783934,1.17314604,-0.894035752,2.247143413,-0.160607258,0.532754309,0.584705494,-0.083868906,1.384346282,0.963303998,-0.674007204,1.225776325,0.451941354,1.21864577,0.280808039,-0.615604564,2.004704549,0.857364327,1.477043494,1.452935428,0.985035213,1.890276122,1.388760435,0.818316051,1.351070359,1.519826823,1.84273909,0.438698895,2.044092376,0.89064025,1.900123079,0.986732964,0.369430649,-0.035652774,0.189129477,0.959908496,1.154470777,1.390458186,0.62375377,-0.04448108,0.292013197,0.574518987,0.737842647,0.494385133,-0.062816792,0.734107594,0.769760368,0.234968758,-0.422740035,0.410855777,0.970434553,1.020008887,0.210860692,-0.265528279,0.746331402,0.893696202,-0.196260032,1.05532211,-0.129368637,0.230554605,1.182313896,0.441075747,0.382673108,0.84751737,1.207780163,0.883509695,-0.461788311,1.423394558,-0.499478386,0.656690142,0.20746519,0.028182669,-0.637335779,0.184036224,0.661104295,0.778588674
-0.490129923,0.225031656,-0.771145063,-2.5922549,-1.264019275,-2.505535384,1.109790262,1.486306642,1.343054783,-2.362832383,-1.118023128,2.186649063,2.125725858,2.287638879,2.638358947,-2.930351241,-2.411680718,-0.367185799,-1.815072402,-0.915494638,-1.616385916,-1.636144793,-2.041750631,-2.653178105,-0.205272778,2.443514465,-0.15258244,-2.350757514,-2.475897069,0.917690068,-1.161382886,-3.051099935,-1.461608046,0.09769667,-2.676778986,-0.03567575,0.874879168,-0.759070194,1.137233147,0.387493534,1.077956516,1.296950737,-1.436360592,-2.921569518,-1.687737417,-0.655884947,-0.182769613,-1.273898713,2.875465472,-3.049453361,-2.359539237,-0.228873659,2.820030844,2.011563457,-3.23332069,-0.070802643,-5.191644951,1.839222141,-2.874367756,-1.602664474,-3.003898173,-1.579063593,-1.483562353,0.757423621,-2.111455558,-2.479190215,-0.127334986,-0.201979632,-3.431458318,1.365557949,-2.537369131,-4.242669993,0.922629788,-2.450649615,2.901810641,-1.80135096,0.827128549,-0.225580513,-1.228343525,-2.309044329,-3.195998366,-2.789843671,2.170732189,1.981376284,-1.442946884,-1.290364444,-0.632832924,1.178397474,-1.106497116,-1.874349033,-1.959421976,-3.085129112,2.678974416,0.882014318,2.244827978,1.322747048,-2.163048182,0.283210571,-2.455040476,1.795862383,1.130646855,1.439653738,-0.188807048,0.508242227,-0.489581065,1.029108181,2.479190215,-0.62185577,2.952854407,2.247572267,-2.251963128,2.10157612,0.472017619,0.928667222,0.105929535,-0.287601433,0.985199565,1.18663034,-0.92921608,-0.706928713,3.663625124,-0.422620426,-0.604841181,-1.611446197,1.427578868,0.65753152,2.293127456,-0.728883021,-0.317239749,-2.641103235,-1.295853021,-3.97427858,-1.349092218,0.712966148,0.618562624,0.283210571,-3.481404369,0.341389487,1.427030011,-3.132879731,0.279368567,1.061490785,1.422090291,0.045555189,2.230008821,0.297480871,-0.018112304,0.171792459
-0.303218354,0.811525046,-2.493996429,-0.931386277,-0.109674724,0.466881564,0.01426111,0.247192566,-1.858358401,-0.117144829,0.65295509,-0.664160247,0.642768583,0.7429359,0.959908496,-1.140549218,0.524944653,-0.227159103,0.221726299,-1.238679234,1.016952935,-0.339889779,0.753801507,-0.969076352,-0.799301238,0.167058712,0.577914489,0.562634729,-0.859401628,-1.449200376,-1.390797736,-1.215250268,-0.904222259,0.732749393,0.360941893,0.650238688,-0.131066388,-1.141907419,0.703548074,0.239722461,-0.677742256,0.130047738,-0.888602948,-2.479735319,-1.044116953,-1.078071976,1.231548679,-0.78809608,0.434284742,0.80269674,-1.459726433,1.20302646,-0.272319283,0.572142135,-1.327980944,0.628507473,0.822051103,1.137832816,-1.778224547,-0.991486667,-1.186048948,-0.304576555,-0.245494815,-0.203730137,-1.306249729,-0.86143893,-0.751085106,0.547354968,-1.450558576,-0.499817936,-0.897431254,0.064514543,0.570783934,-0.171472865,0.450583153,-1.11440385,0.511702194,-0.139555144,-0.087603959,-0.083868906,-1.304891528,0.963303998,0.670611701,-0.11884258,-0.220368098,-0.798282587,1.625426944,0.056704888,-0.684533261,-1.159564031,-1.212194316,0.108316523,0.985035213,-0.798961688,0.04414153,0.818316051,-1.338167451,0.84751737,-0.174189267,0.438698895,0.027164018,0.218330797,-0.116805279,0.986732964,-1.647497709,0.636656679,-1.82779888,0.287599044,1.154470777,-1.298779624,-1.393174588,-2.061409438,-1.052605709,-0.097790466,0.737842647,-0.17792432,-0.062816792,0.061798142,-1.24716799,0.907278211,-0.422740035,-0.261453676,0.298125101,-0.996919471,0.210860692,0.406781174,1.418640855,0.221386749,0.47604942,-0.289296795,-0.129368637,0.230554605,-0.834614462,0.441075747,-0.961945798,-0.497101535,0.53547071,0.211200242,0.210521142,0.751085106,0.172831066,0.656690142,-0.464844263,0.028182669,0.707283126,-0.488273229,-0.011205158,0.106279222
-0.303218354,0.811525046,-0.477068071,1.085542081,-0.109674724,0.466881564,0.01426111,-1.097426339,1.503188862,-0.789454281,-1.363973268,0.008149205,1.987387488,1.415245353,0.287599044,-1.81285867,-1.491983704,-0.227159103,-0.450583153,0.105939671,-0.999975423,-1.012199231,-1.935436303,-1.641385805,-1.471610691,-1.849869645,0.577914489,-2.126603082,-0.859401628,-0.776890923,-1.390797736,-1.887559721,-1.576531711,0.732749393,-3.00060537,0.650238688,-0.803375841,0.875020939,0.703548074,-2.449515349,0.666876649,-0.542261715,1.12832541,-1.135116414,-1.716426405,-1.078071976,1.903858132,1.90114173,-1.582643615,1.475006193,1.229511378,-0.141592445,-0.272319283,1.244451588,-2.000290396,-0.043801979,0.822051103,0.465523363,-1.778224547,-0.991486667,-1.858358401,-0.976886008,-0.917804268,1.140888768,-0.633940277,-1.533748382,1.265843252,1.219664421,0.566369781,-1.844436842,-1.569740707,-1.280104362,1.915402839,-1.516091771,-1.566345204,0.230215055,1.184011647,1.205063761,1.257014946,-1.428487812,0.039727377,-0.381314907,-0.001697751,0.553466873,-0.892677551,-0.798282587,-1.736120319,2.073633246,-0.684533261,-1.159564031,-1.212194316,-1.908611835,-1.704202597,-1.47127114,-1.300477375,0.146006598,-2.010476903,0.175207918,-1.518808172,-2.250538915,-1.989764339,-2.470907013,-1.461424184,-0.357885941,-2.319807162,0.636656679,-1.82779888,-0.384710409,0.482161325,-1.971089077,-0.048555683,-0.04448108,0.292013197,-0.097790466,-0.606776258,-0.850233772,-1.407435697,0.061798142,-1.24716799,1.579587663,0.249569418,-0.261453676,1.642744006,-0.996919471,0.883170144,1.079090626,0.07402195,-0.450922704,-0.196260032,-1.6339157,-0.129368637,0.902864058,1.854623348,-0.231233706,-0.961945798,1.519826823,-2.1537671,0.211200242,0.210521142,0.751085106,0.845140519,1.328999595,0.20746519,0.700492122,1.379592579,1.528655129,1.333413748,1.450898127
1.041400551,-1.205403311,0.195241381,-0.259076824,0.562634729,-0.205427888,0.686570562,1.591811472,0.158569957,1.227474076,-0.691663816,1.352768111,-0.02954087,1.415245353,-1.729329314,-0.468239765,-0.147364799,-2.916396913,-1.122892606,-1.910988686,-0.999975423,-1.012199231,-1.935436303,1.047852005,-1.471610691,-1.849869645,0.577914489,-0.109674724,-2.204020534,0.567727982,-1.390797736,-1.887559721,-1.576531711,0.060439941,-0.31136756,0.650238688,-0.131066388,0.202711486,0.031238621,-2.449515349,-0.005432804,0.130047738,-0.888602948,0.209502491,2.31743031,0.266546929,-0.785379679,-0.78809608,-0.910334163,0.80269674,-0.115107527,0.530717007,-1.616938188,0.572142135,1.361256866,-1.388420885,0.822051103,1.137832816,-0.433605642,-0.991486667,-1.858358401,-0.976886008,-0.917804268,0.468579315,-1.306249729,-1.533748382,-0.078775653,-2.814192294,-2.122868029,-1.844436842,-1.569740707,-2.624723267,0.570783934,1.845455492,0.450583153,-0.442094398,1.184011647,0.532754309,1.257014946,2.605368904,-0.632582076,-1.053624359,0.670611701,-1.463461485,-0.892677551,-0.798282587,0.280808039,0.729014341,-0.684533261,-1.159564031,-1.212194316,-1.908611835,-0.359583692,-1.47127114,-1.300477375,0.818316051,0.678760907,-0.497101535,-1.518808172,-2.250538915,-0.645145434,-2.470907013,-1.461424184,0.986732964,-0.975188256,1.308966131,-0.483179975,-0.384710409,1.154470777,0.045839281,-0.048555683,1.972447278,0.292013197,-0.097790466,0.065533194,0.494385133,-1.407435697,1.406417047,0.769760368,-1.109650147,1.594188323,-0.933763129,-1.046493804,1.692318339,-1.133758213,1.079090626,-1.270596955,0.221386749,-0.196260032,1.05532211,0.542940815,0.230554605,-0.834614462,0.441075747,0.382673108,0.84751737,0.53547071,0.883509695,0.210521142,-1.265843252,0.845140519,-0.015619311,-1.809463168,0.028182669,-1.309645232,-1.832892134,-1.355824063,-1.238339684
0.369091098,-0.533093859,0.195241381,-0.931386277,0.562634729,1.811500469,0.01426111,0.919502019,-1.858358401,-0.117144829,-1.363973268,0.008149205,-1.374159775,0.7429359,0.959908496,-1.140549218,-0.819674252,0.44515035,-1.122892606,-1.910988686,-0.999975423,-1.012199231,-1.935436303,-1.641385805,-1.471610691,-1.849869645,-0.094394964,-0.109674724,-2.204020534,-2.121509828,-2.063107189,-1.215250268,-0.904222259,-0.611869512,-0.31136756,-3.383618028,0.541243064,0.202711486,0.703548074,-2.449515349,0.666876649,-0.542261715,0.456015957,0.881811944,-1.716426405,-0.405762523,1.231548679,-0.78809608,-1.582643615,0.130387288,-0.115107527,-0.141592445,-1.616938188,-2.789405128,-2.000290396,0.628507473,0.149741651,0.465523363,-1.778224547,-0.991486667,-1.858358401,-0.976886008,-0.917804268,-2.892967947,-1.306249729,-1.533748382,-2.768013463,-2.814192294,-2.122868029,-1.844436842,-1.569740707,-2.624723267,-2.118453876,-1.516091771,1.795202058,-1.11440385,-2.177535616,0.532754309,-2.776841769,2.605368904,0.039727377,-1.725933812,-2.690935561,-2.135770938,-0.892677551,-0.798282587,0.280808039,2.073633246,-0.684533261,-1.159564031,-1.212194316,-1.908611835,-1.704202597,-1.47127114,-1.300477375,-2.543231212,-2.010476903,-1.84172044,-1.518808172,-2.250538915,-1.989764339,-2.470907013,-1.461424184,-2.374814299,1.714049554,-2.724890584,-1.82779888,-2.401638767,-1.534767033,-1.971089077,-2.06548404,-0.716790533,-1.724915161,1.246828439,0.065533194,0.494385133,1.281802113,0.734107594,-1.919477442,-1.7819596,0.249569418,-0.261453676,0.298125101,-2.341538376,-1.806067666,-0.265528279,-1.942906408,0.893696202,0.47604942,-0.289296795,-0.129368637,0.230554605,-2.179233367,-2.248162063,-0.289636345,-1.84172044,-0.136838742,0.883509695,0.210521142,-1.938152705,0.172831066,-0.015619311,-1.809463168,0.028182669,1.379592579,-0.488273229,-0.011205158,-0.566030231
1.041400551,0.811525046,-1.821686976,0.413232628,-0.109674724,-0.205427888,0.686570562,0.247192566,-0.513739496,-2.134073187,0.65295509,0.680458658,0.642768583,0.7429359,-2.401638767,-1.81285867,1.869563558,-0.227159103,0.894035752,1.450558576,-0.999975423,1.677038579,0.753801507,1.047852005,1.21762712,0.839368165,-0.094394964,1.234944181,0.485217277,0.567727982,-0.046178831,0.80167809,0.440396646,0.060439941,-0.31136756,0.650238688,-1.475685293,-1.814216871,-1.985689737,-0.432586991,-2.022361161,-1.214571168,-1.560912401,-1.135116414,0.300501952,0.938856382,-2.802308036,-0.78809608,1.778903647,-1.88654107,-0.115107527,-0.813901898,-1.616938188,-0.77247677,1.361256866,-0.716111432,0.149741651,-0.879095542,-0.433605642,-0.319177215,-1.186048948,-0.976886008,-0.245494815,-0.203730137,-1.306249729,0.483179975,1.265843252,1.219664421,1.910988686,2.189419874,0.447187651,-2.624723267,0.570783934,1.17314604,0.450583153,-1.11440385,-1.505226163,-0.139555144,-0.087603959,1.260749999,-1.304891528,0.963303998,-0.001697751,0.553466873,-0.220368098,-0.798282587,-1.063810866,-1.287914017,-0.012223808,-0.487254578,1.477043494,0.780625975,0.985035213,0.545657217,1.388760435,0.146006598,-0.665857998,0.175207918,0.498120185,-0.90592001,0.699473471,-1.126288108,-0.116805279,-0.357885941,1.041740101,-0.707962227,0.189129477,-0.384710409,0.482161325,0.045839281,-0.048555683,-0.04448108,0.292013197,-0.097790466,-1.279085711,-0.850233772,-0.062816792,-1.955130216,-0.574858537,1.579587663,0.921878871,-0.261453676,-1.046493804,-0.324610019,0.883170144,-0.937837731,0.07402195,0.221386749,-0.196260032,1.05532211,-0.129368637,0.230554605,0.510004443,0.441075747,0.382673108,-0.497101535,-0.136838742,0.211200242,0.210521142,0.078775653,0.172831066,1.328999595,-0.464844263,-0.644126784,0.034973674,0.184036224,0.661104295,0.106279222
1.041400551,-0.533093859,0.195241381,-0.259076824,-0.781984176,1.139191017,-0.658048343,0.247192566,-1.186048948,1.227474076,0.65295509,0.008149205,-0.02954087,1.415245353,1.632217949,-1.81285867,-1.491983704,1.117459802,-1.122892606,0.778249124,-0.999975423,1.004729126,-0.590817398,-1.641385805,-0.799301238,-1.849869645,0.577914489,-0.781984176,-0.187092176,-0.10458147,1.298440074,1.473987542,-0.904222259,-1.284178964,1.033251346,-0.022070765,0.541243064,-1.141907419,0.703548074,-0.432586991,0.666876649,0.80235719,1.12832541,1.554121396,0.972811405,-0.405762523,-0.113070226,-0.78809608,-0.910334163,0.130387288,0.557201925,-0.141592445,-1.616938188,-0.100167317,0.688947414,1.300816926,0.822051103,-0.206786089,1.583322716,-0.991486667,0.830879409,-0.976886008,-0.917804268,0.468579315,-1.306249729,-1.533748382,1.265843252,1.219664421,1.238679234,2.189419874,-1.569740707,1.409133449,-2.118453876,-1.516091771,-2.238654657,0.902524508,1.8563211,-1.484174049,-0.759913412,-1.428487812,1.384346282,-0.381314907,-2.690935561,-0.11884258,-0.892677551,-0.798282587,-1.736120319,-1.96022347,0.660085644,0.857364327,0.132424589,-1.908611835,-1.704202597,-1.47127114,1.388760435,0.818316051,-2.010476903,0.175207918,1.170429638,1.111008348,0.699473471,-2.470907013,-1.461424184,-2.374814299,-2.319807162,-0.035652774,0.189129477,0.959908496,-0.190148128,0.045839281,0.62375377,-0.04448108,1.636632102,1.246828439,0.065533194,0.494385133,1.281802113,1.406417047,2.114379273,-1.109650147,0.249569418,-1.606072581,-1.718803257,1.020008887,-1.806067666,-0.265528279,-1.942906408,0.221386749,-0.196260032,-1.6339157,-2.818606447,1.57517351,-2.179233367,-2.248162063,0.382673108,-1.84172044,0.53547071,0.211200242,0.882830594,-1.265843252,1.517449971,-0.015619311,0.20746519,0.700492122,0.034973674,0.184036224,-0.68351461,0.778588674
-0.303218354,-1.877712764,0.867550834,-0.259076824,-0.109674724,0.466881564,2.031189467,0.919502019,1.503188862,0.555164624,0.65295509,2.025077563,1.987387488,0.070626448,0.287599044,0.87637914,1.197254106,-0.899468555,-1.122892606,0.105939671,-0.999975423,-1.012199231,-1.26312685,2.39247091,0.545317667,0.167058712,0.577914489,-0.109674724,-1.531711081,1.912346887,1.970749527,-1.215250268,-0.904222259,0.732749393,1.033251346,0.650238688,1.213552517,0.875020939,0.703548074,1.584341366,0.666876649,1.474666643,1.12832541,0.209502491,-0.3718075,-0.405762523,1.903858132,-0.115786628,-1.582643615,2.147315645,1.229511378,-0.141592445,1.072299622,-0.100167317,0.016637961,-0.716111432,0.822051103,0.465523363,-1.105915094,-0.991486667,0.158569957,-0.976886008,-0.917804268,0.468579315,0.710678628,-0.189129477,-0.751085106,-0.124954484,-0.105939671,0.844800969,-1.569740707,0.064514543,-0.773834971,-0.843782318,-2.238654657,-0.442094398,-0.160607258,1.205063761,1.257014946,0.588440546,0.712036829,-1.725933812,0.670611701,1.225776325,-0.892677551,-0.798282587,-1.063810866,1.401323793,-0.684533261,-1.159564031,-0.539884863,0.780625975,-1.031893145,2.562585575,0.04414153,1.490625503,0.678760907,0.175207918,-0.174189267,-0.90592001,2.044092376,1.562949702,1.900123079,-0.357885941,1.714049554,0.636656679,-1.82779888,0.959908496,1.154470777,0.045839281,-0.720865135,-0.716790533,-1.724915161,0.574518987,1.410152099,0.494385133,1.281802113,-1.955130216,1.442069821,-1.109650147,0.921878871,-0.933763129,0.970434553,1.020008887,-0.461448761,-1.610147184,-1.270596955,0.221386749,-0.196260032,-0.961606247,0.542940815,0.902864058,1.182313896,0.441075747,1.05498256,-1.169410987,-0.136838742,0.211200242,0.210521142,-0.5935338,-1.171787839,1.328999595,-1.809463168,0.700492122,1.379592579,1.528655129,1.333413748,0.778588674
