,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
q06_1,0.10044908323468273,-0.25736970368968953,-0.11807879189411682,0.06693737986002976,0.1307487292833375,-0.2860144163309399,0.13945483586563087,0.03406559295266282,0.0947034974758492,0.04913552954718156,0.14628508051478337,-0.1308606220810526,-0.18268663333251745,-0.04168016136771844,-0.12785559042655,0.24568138318646596,0.10314459357656312,0.16171130590608376,0.06596270270525323,0.06707110291853466,0.20243331898053502,0.10953297784860519,-0.20303943551464523,-4.570398883759447e-05,-0.03315595039437136,-0.0076192370912444175,-0.11702426622115308,0.17990545374300912,-0.026477579283274356,0.08813665849036599,-0.004218994061274849,-0.06133221925726297
q06_2,0.10234863672316379,-0.22576888347318433,-0.23456040689112498,0.21945410309349908,0.2469922625402293,-0.17811113982854737,0.2181658498978649,-0.002038055747538489,0.15264522556778573,0.0071816701826058526,0.02228359404249948,-0.20618937455961453,-0.16776851346260088,-0.17043302820558529,-0.05191002942450503,0.24423791129095737,-0.026563142993553043,0.07559107773094559,0.10002493635714789,0.06933955829293403,0.15949639231779797,0.06672553194523075,-0.1245124265199313,-0.0547628651335485,0.025672459650032578,0.0381459499218137,-0.06304107616387102,0.07972361001727583,-0.027397171636747503,0.02284259817086502,0.060875281899074554,-0.12009664209719462
q06_3,-0.28406690527999456,0.37943922404421127,-0.02530378668674866,-0.17007208277112199,-0.10819569317160568,0.04544295784090551,-0.26669198140530476,-0.07301757445077432,-0.1491118190594463,-0.04435420903975146,0.09718754636616106,0.04953422329468849,0.193076001569568,0.07935850497007467,-0.06476534817920439,-0.06639750327780067,-0.023579871184822146,-0.048627662943410685,-0.01518995361633275,0.007923398006354197,-0.08171205767288396,0.08795983422605753,0.20336259325425532,0.04156781717212931,0.007641771958452037,-0.14902923065365214,0.0019669454762212685,-0.02665666322824166,-0.015198930885825345,-0.03923966828984257,-0.0011461514898666956,0.1493274655763007
q06_4,-0.3365514386010583,0.1784753493137396,0.34706983601956864,-0.3335922761791262,-0.08017386458349456,0.10550418449846885,-0.23985206805863699,0.027650798190221183,-0.08539702958781194,-0.1130612839427576,0.012996318781879082,0.12112650076708782,0.04965693733925537,0.041843554448118436,0.0010068895794058982,-0.11336875546367726,0.0835751819198923,-0.03989963300948071,-0.12805686909277658,0.08462077554291234,-0.1730849170451575,0.028802761300010835,0.12171462830580881,0.030859132001221142,-0.036959792016789436,-0.17515944562392602,-0.013984602124773727,-0.042791287304671445,0.04413650085500634,0.0036053578185955893,-0.004040610846958051,0.06085376048701179
q06_5,-0.34056273993293834,0.3178632223143852,0.09400660191989889,-0.22283806625515487,0.18771822156219456,0.268952735408219,-0.09432307348990548,0.13171749150234935,0.08967847240341963,-0.09789679832077056,0.0426306909025827,-0.18460143920573252,0.06771505025417439,-0.002517070614570937,-0.05236316065290395,-0.10808187798240947,-0.025282156746415582,-0.045645212773452355,-0.023805912316882182,0.1003961525083895,-0.04711163004751481,0.0828158187903942,0.00043455328163567486,0.0483655508895096,-0.10010931716889294,-0.0061039565584353785,0.18755187918826235,-0.06760454317868475,-0.06969918498864681,0.1443257565236587,0.052506384746928175,-0.059015246085915726
q06_6,0.15084655220676393,-0.2804649279566338,-0.1973503460949146,0.2669225321806863,-0.08105734897368626,-0.21503068036495995,0.06539375344610378,-0.08923731636365886,-0.03700376961525032,-0.06064348791443374,0.19045455431912595,0.20330748894724066,-0.03101964877266785,-0.10169132793391618,-0.11252813020937469,0.23248258722404253,-0.08157255548147649,0.035431003382381226,0.036279019309392584,-0.023039210707143494,0.056449887762996885,0.18661688752110683,0.07728794253910247,0.03602323728724386,-0.09477008519309695,-0.07830324987595044,-0.14214893666497624,0.05807273644884346,0.03713963527103571,-0.009144630892386527,0.17725594490873697,0.0352886981952627
q06_7,-0.33398688772685037,0.3043487642242519,0.18656010911424786,-0.32665044630467094,0.13041710246117658,0.11767186427356836,-0.10517001161942982,0.15605719139343477,0.059145747858928184,0.07566068454288105,-0.0319113450257067,-0.22688471386715472,-0.09823408151354487,0.14514672075996082,0.01893813788244402,-0.09440797061933834,0.14757358232665505,0.05835332015844634,-0.021092943561560287,0.14753339674973978,-0.046010699732760264,-0.08219901877068,-0.004947034155840157,0.03896852353503955,0.048635686093373244,-0.041857995560940976,0.06258560161117112,-0.03381939221264276,0.019431873389530174,0.08603751422732447,-0.10936681625265236,-0.1196629397938729
q06_8,0.088886888209716,0.09207902316170963,0.09134362467777761,-0.18674344438904306,-0.009681876873160864,-0.16238648745810583,0.025716621212780046,-0.014199603456885682,0.18647965551714044,-0.04952356034996704,0.25110044459619346,-0.09672654016494861,0.03283305767210229,-0.08804234555839492,-0.008398782262354479,-0.10195555211726018,-0.13287800039720354,-0.02380017800085224,0.009633030489133023,-0.022988184569509927,-0.10227464666509467,0.26117690558258866,0.10697258266640781,-0.017883698426078638,0.20500997538782553,-0.22553315138533295,0.05369015092724952,0.1589287695774855,-0.10472979419395512,0.06877438912037515,0.23929733331216685,-0.28815646611055296
q06_9,0.02373416625440592,0.013385141468726863,0.007992046815111672,0.09945197935943245,-0.1420677489874201,-0.2534813508189022,-0.014188325307787613,-0.14393906261413972,-0.060522693207529336,0.13632358340758155,0.12415829454927459,0.17012691347250794,-0.1481003380016555,-0.035300407066887814,0.07913997921161171,0.1804798688030925,0.0877035347567298,-0.05613463762067908,-0.03039473166735676,-0.014025811631177295,0.03878017137351304,0.07196833010138912,0.10121476392478304,-0.13727939656158983,-0.0010192212632588453,-0.423598327025543,-0.11217169735397842,-0.16219822430396366,0.24098326476081866,-0.1619404132575503,-0.0001534146215468133,0.0952464336962706
q06_10,-0.341200191963618,0.3388464482180478,0.21661334341384572,-0.34938180464417246,-0.0069048097482531864,0.03966116921176938,-0.1487529982340343,0.0735346012620046,-0.044210477437188034,-0.007016046068145604,-0.017096645867415956,-0.0829770440860674,-0.11258258233180614,0.10457674994814635,-0.0231960274478909,-0.05519060009952422,0.11643800719124962,0.10479946222686096,-0.03666825698218258,0.0629655622137058,-0.0375045435948221,-0.058098358057774635,0.058786790387973964,-0.0038861214357566653,-0.021622827672907036,-0.0928190579245191,-0.0391313798339698,0.01976612743909128,-0.056371839962046325,-0.013573459384375914,0.015367899879090444,0.062194516115778004
q06_11,-0.1626342658951605,0.05391179190633653,-0.1067889812845836,0.055811095460859925,-0.14632135609116498,-0.04307122615406368,0.21408550765852927,0.03231817542620773,-0.06870908978441359,-0.08390477058860478,0.30845331446211044,0.006570177044268924,0.16433502953151688,-0.019406574858983894,0.0013090864836620346,0.03148528246868089,-0.05438703635009391,-0.036392458775675186,0.05426266651420367,-0.123805153462071,-0.009620753445332818,0.12071721952272806,0.09064087840272829,0.12768399196554894,0.08561829706826378,-0.21936165732379398,-0.14858098081603838,-0.270706687581745,0.042215124307033704,0.17951214836712723,0.18557672018475543,-0.12834336463786025
q06_12,-0.3647754411600255,0.20699240387793255,0.09395380876614493,-0.14401081353254228,-0.04374744173761763,0.018088178184504755,0.0325809569315154,0.272970943086693,0.00680101037670156,0.20347430927065688,0.24193074783539725,-0.23810140719627892,-0.18334913752165286,0.1654375465719299,-0.1568163126833609,0.05365811074836815,0.10730394876691346,0.3475069071244157,0.1345585424873174,0.022824367549762758,0.14110116446476234,-0.165261083728596,0.20501851039653238,0.086026801497601,-0.11735523083011064,-0.00248265993064786,0.010297830968388022,-0.06372600232914533,-0.018531735361050128,0.049593765196188265,0.05271729999249995,0.02002750340872926
q06_13,-0.3542174907844897,0.200778452694196,0.03823480719123158,-0.09696869959081948,-0.05552663636966185,-0.02820468454284963,0.030592620348825064,0.22907770666799082,0.006332168393465463,0.2053470454868797,0.3002762148525827,-0.18845043777182582,-0.20376825453354358,0.1590402978170445,-0.1633454846085178,0.07593465770629772,0.09085157348280364,0.33081329775210805,0.15580091962539863,0.01366312376125065,0.16469200530056363,-0.13913667870711133,0.25766731260651443,0.04103384407930505,-0.10948604831621772,-0.011506921119916094,-0.0061729318065898,-0.08065668764696787,0.0390212707826182,0.05673387831646242,0.0896802861169194,0.04674217463690469
q06_14,-0.019742032115635206,0.13347426729025375,-0.13190576533923154,0.16099417695248963,0.302169587963596,-0.11046724080126825,-0.42450317338315224,0.23993448167699552,-0.027459278866026816,0.41631439574943035,-0.16182625231638822,0.07585452090558771,-0.004577839364062668,-0.20432532695056924,0.07599875719812563,0.033625190325579625,-0.106153247459142,0.04338686653574934,-0.10473032976705039,0.024996596408841606,-0.014326352700978784,0.10897100575486378,0.058992488487322324,0.062049834732405426,-0.05139419125758064,-0.10490053072124847,-0.02430107871997727,-0.059766127295602704,-0.01370116625530885,0.10929993783769743,0.018193230560676822,-0.015553590275254846
q06_15,-0.1434324764623983,0.13216765122854998,-0.12163942812216243,0.09153103444593222,0.19662272199933462,-0.0757930555922387,-0.3534428998733497,0.2993354369378121,-0.03614977237197563,0.36627397569861475,-0.07835533789126452,0.0151277788739484,0.032377085236524376,-0.1633469766264287,0.03148952332585055,0.08769457525766705,-0.12284419741654205,0.05361628117062469,-0.103313921194088,0.0029746198324588765,-0.0743298624972964,0.013726902078748049,0.014858916925740812,0.07516339537217327,-0.052948345745271616,-0.0664494456996917,-0.09733929781218521,-0.17090791140695666,0.00149730613010937,0.07508877988069616,0.06917602273442985,-0.03221624992755955
