q06_1,q06_2,q06_3,q06_4,q06_5,q06_6,q06_7,q06_8,q06_9,q06_10,q06_11,q06_12,q06_13,q06_14,q06_15,q06_16,q06_17,q07_1,q07_2,q07_3,q07_4,q07_5,q07_6,q07_7,q07_8,q07_9,q07_10,q07_11,q07_12,q07_13,q07_14,q07_15,q07_16,q07_17,q07_18,q07_19,q08_1,q08_2,q08_3,q08_4,q08_5,q08_6,q08_7,q08_8,q16_1,q16_2,q16_3,q16_4,q16_5,q16_6,q16_7,q16_8,q16_9,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q26_7,q26_8,q26_9,q26_10,q26_11,q26_12,q26_13,q31_1,q31_2,q31_3,q31_4,q31_5,q31_6,q31_7,q31_8,q31_9,q31_10,q31_11,q31_12,q31_13,q31_14,q31_15,q31_16,q31_17,q31_18,q31_19,q31_20,q35_1,q35_2,q35_3,q35_4,q35_5,q35_6,q35_7,q35_8,q35_9,q35_10,q35_11,q35_12,q35_13,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q39_8,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q48_7,q48_8,q48_9,q48_10,q48_11,q48_12,q48_13,q48_14,q48_15,q48_16,q48_17,q48_18,q48_19,q48_20,q48_21,q48_22,q48_23,q48_24,q48_25,q48_26,q48_27,q48_28,q48_29,q48_30,q48_31,q48_32,q48_33,q48_34,q48_35
-1.407542316,-1.951604666,-1.72321775,-0.147917247,-0.94735125,-2.00255995,-0.540758866,-1.883213478,-2.304003815,-0.976653755,-1.573730422,-2.086289302,-0.925738878,-1.774600188,-1.87267248,-0.660947762,-0.348439314,-1.773246401,-0.894761371,-1.09199761,-0.783283635,-0.787202045,-2.018955473,-0.489059967,-0.325267388,-1.611081626,-1.997073158,-1.640676145,-1.067077339,-0.666515367,-1.228447567,-0.730769476,-0.744857075,-1.843206312,-1.849262529,-1.920382343,-1.969805237,-2.316014386,-2.179821468,-1.3277728,-2.209268961,-1.395565021,-2.059546326,-1.626216398,-1.145737206,-0.151594916,-1.887475852,0.03760349,-1.63619578,-1.06571812,-0.624921483,-1.609588624,-1.082491561,-2.239796564,-0.848352325,-1.572131819,-2.040421498,-1.745133,-1.571003494,-0.465682952,-0.715321299,-0.758747396,-0.692117115,-1.735555986,-0.154771069,-1.002826966,-1.922915388,-1.670844843,-0.965856737,-1.006523989,-0.737587305,-1.485216468,-0.997825391,-0.70606448,-0.796089432,-0.331212573,-1.617798269,-1.983116625,-1.318404269,0.036502668,-0.539075036,-0.899896728,-2.40070025,-0.985592755,-1.286185367,0.316977948,-0.600196115,-0.788424765,0.430733726,-0.350748595,-0.699891797,-1.078333429,-0.86378658,-0.659266989,-0.210077689,-1.423183018,-0.877147203,-0.753523755,-0.695981536,-0.820652836,-0.855966059,-1.03913677,-0.342680542,-1.274218598,-1.181101362,-1.317529248,-0.406712245,-0.997064119,-0.736381562,-0.557848089,-0.655164543,-1.832161082,-0.903236544,-1.944296187,-1.453918765,-1.0531259,-1.296229602,-1.779124355,-1.388126495,-1.553577776,-1.21711338,-1.41542871,-0.941279752,-1.492166043,-1.582886394,-2.031350754,-1.409489637,-1.31470453,-1.036600329,-1.401793391,-1.35636225,-1.322636763,-1.052479396,-0.779963173,-1.161124943,-1.014763854,-1.598158005,-1.326677411,-1.033380035,-1.410395217,-1.673334765,-1.551120791,-0.381002181,-1.869845725,-1.200340957,-1.340861782,-0.892024256,-1.149503157
0.101509036,0.996716246,0.193296155,-1.110661299,0.655194484,0.423145134,0.821215156,3.975167729,-1.347554319,-1.959046558,0.926136988,0.779008548,1.973567137,-0.190786228,0.141892887,4.968458006,2.906728955,-0.679803617,-0.353056555,-0.370847777,-0.172861085,-0.179194903,2.171286536,0.112550406,-0.90612893,-0.227497124,-1.53280861,-1.748951515,0.461666163,-0.665498739,0.692028873,-1.561592903,-1.093158776,-1.284094294,1.764197685,1.158032109,0.777117184,-1.065942021,-0.05356412,0.040271336,-0.101163804,1.21412811,1.915495248,1.332502994,-0.267534647,-1.718658961,1.892607882,0.171630546,1.506551258,-0.328368936,-0.89929181,0.567148379,-2.431151994,0.831901964,-0.468218975,-0.35471685,0.171765565,-0.634360395,-0.162713804,-0.150688881,-1.536622074,-0.133200079,-0.025497184,-0.618879864,-0.630534308,-1.018942239,0.852911139,-0.514279113,-1.941593981,-1.516123885,1.485467987,-0.214224647,0.573606788,2.81986015,-0.87494558,2.142342525,-2.012997623,0.755600316,0.847647045,1.754315502,0.823936941,2.506544734,1.063018805,1.876817795,3.846960609,0.1320129,2.499782807,-0.371350531,0.315890656,-0.456111723,-0.529270063,0.934677214,2.564914103,0.328629095,3.130380233,-0.113952188,0.768674106,-1.598373504,1.552720619,0.368787366,-0.480526011,0.015624332,0.349161861,1.410275581,1.560792669,0.849061451,-0.24554631,0.083631643,-1.079458739,-1.773284024,-1.930588835,0.698582234,-0.065729551,-0.465087193,-0.163634238,0.484217628,-0.399947115,1.085338652,2.208563304,-0.134546427,-0.081882433,2.655636987,1.457240785,0.265747566,1.101516232,-0.906830919,0.890593513,1.344833082,-0.772507877,1.394239605,0.786290792,1.332011217,0.485262653,0.434559179,0.309645205,1.037432706,-0.697812736,0.042041951,1.308367526,-0.394308151,-1.310536062,-0.320754084,-0.203987903,-1.327154925,1.03848761,0.019113969,0.744626455,1.120663133
20.56752143,15.61584253,12.47687974,3.203843375,19.46985895,10.3853824,10.98414236,18.67214363,9.65246428,15.03089515,13.57918769,19.65609479,23.89012529,5.094214104,5.59461585,20.16620852,16.55830971,17.46181171,4.34340014,19.85702244,17.71759921,13.34035324,2.348931846,20.58412939,3.511492247,15.70492548,16.17875796,17.78413754,19.1787619,19.41382103,19.52526367,15.628728,20.70104555,16.55286343,17.27698925,16.36522083,13.35503845,16.88099878,16.47328194,18.54491776,16.40168453,14.01237166,21.8722835,18.55814502,4.472038549,14.88574207,19.40063092,5.132612114,3.2795579,11.18547949,16.62493307,10.60198594,16.2512668,17.80516229,10.97512302,17.95079337,21.17993216,17.53016547,11.43465088,9.015511877,15.66628805,17.7772556,17.9392577,13.18573172,12.66146774,16.44496,13.46904449,13.34306771,19.42486548,15.69712056,16.35100206,13.79439685,19.34713822,12.05992645,5.995623294,12.97132584,14.94974426,17.6903926,13.46112646,3.652234314,15.35595526,15.95636966,13.78507948,15.00916124,13.60484718,0.705302032,-1.524676972,19.85626622,5.349602023,8.556107856,-0.289371615,-1.948349569,-1.426709252,12.17370793,16.89471643,22.68066022,15.27283126,11.20568528,-1.018715023,14.67133867,19.69204912,18.50784479,16.57231135,14.30740832,10.16609081,13.46325395,6.94233885,14.24241958,11.98621475,10.94259233,15.07370004,6.431964238,11.58053046,4.681622285,9.502773877,19.21268285,13.51504103,18.18637095,15.50815869,7.109300142,11.55623398,11.81290896,18.74577029,14.51635059,7.038040384,10.31538163,6.72077942,9.8412536,10.51742463,24.94921803,17.73655591,18.55740531,14.84653583,23.50570764,18.95009846,20.04480539,10.62977788,14.17986214,18.52184148,6.718577629,18.44358338,18.00187871,20.10800595,20.85581237,0.645023984,18.51309376,19.60437871,22.60722344
-1.092468171,-0.171383154,-0.577511617,-0.424570173,0.173984112,0.60488707,-1.532936991,0.371818982,-1.00025919,-1.699665011,-0.004910299,-0.953701409,-0.410933265,-0.487018454,-1.451508368,0.535707605,-0.906239189,-0.86910961,-0.444833197,0.375098805,0.308175076,-0.308987312,-0.256446256,-0.471627562,-0.264759886,0.487105081,-0.923387068,-0.089461786,-1.8138687,0.144874831,-1.021662519,-0.776903202,-1.635321655,-0.729055449,-0.352903396,-0.826527669,-0.121346137,-0.558603321,-0.770394591,-0.918696338,-0.807586352,0.220110045,-0.846901336,-0.299611858,-0.990224598,1.105988861,-1.086403845,-1.259298685,-0.385239751,-1.428351056,-2.096058217,-0.507023741,-0.45352121,-0.078540338,-1.537622146,-1.227318273,-0.59433443,-0.221389295,-0.686703799,-0.898927775,-0.145178883,-0.885262992,-0.801109904,-0.821507157,-1.886065961,-0.965119462,-0.674338423,-0.127564419,0.76282544,-0.741376225,-1.626140039,-0.505331939,-1.11419099,-1.586327164,-1.243202339,-1.112894586,-0.517392405,-0.138158228,-0.066238002,-2.028290946,-0.918596846,1.229932953,-0.510171907,-0.486527853,-1.396021133,-1.290253724,-0.611990921,-2.074147991,-1.146581809,-1.749781794,-1.194730184,0.392356468,0.051112566,-1.527222604,-1.955917429,-2.263625061,-1.573989663,0.418785455,0.875261421,-0.662012072,-2.159451676,0.286472841,-0.898965943,-1.463271643,-3.18230639,-0.677346356,-0.751424541,-1.497030484,-1.624617204,-1.554520435,-1.065216227,-1.628755578,-1.835352651,-0.701342065,-0.46580339,0.040392247,-0.650445209,-1.104945905,-0.22732025,0.559731618,-1.235760127,-1.102428573,0.41006485,-0.742521676,-0.701711731,-0.655902288,-1.478728578,-0.902191301,-0.550949688,-1.085207361,-0.72639188,0.312217388,-1.183218214,0.613805373,-0.096008994,-0.751783057,-0.492587033,-0.917312878,-1.542896965,-0.255445327,-0.971335171,0.023645341,-0.718953099,-0.762700645,-1.753766213,-2.159654521,0.24386131,0.147081678
-1.704681664,-0.783596647,-2.414152096,0.18764332,-0.438229381,-1.231753409,-0.920723498,-0.852608004,-1.612472683,-2.311878504,-1.841550778,-0.341487916,-1.023146758,-1.099231947,-0.839294875,-0.688719381,-1.518452682,-1.481323103,1.391807282,0.375098805,0.308175076,0.303226181,-0.868659749,-0.471627562,0.9596671,0.487105081,-1.535600561,-1.926102265,-1.201655207,-1.079552155,-0.409449026,-0.776903202,-0.410894669,-1.341268942,-2.189543875,-1.438741162,-0.73355963,-1.170816814,-1.382608084,-1.530909831,-1.419799845,-1.004316941,-0.234687843,-0.911825351,0.846415881,1.718202354,-1.086403845,-0.647085192,-0.385239751,-0.816137563,-0.259417738,-1.731450727,-0.45352121,-1.302967324,-0.31319516,-1.839531766,-1.818761416,-2.670243267,0.537723187,0.325499211,-0.757392376,0.339163994,-0.188896411,-2.045934143,-0.661638975,-0.352905969,-1.898765409,-1.351991405,0.150611947,-0.741376225,0.21050044,-1.117545432,-1.11419099,-0.361900178,-1.243202339,0.1115324,-1.129605898,-1.974798707,-2.515091974,-0.191650467,0.30583014,-0.606707526,-1.734598893,-1.098741346,0.440619346,-0.065826738,-0.611990921,-0.237507512,0.69005867,0.699072178,0.029696802,-0.832070518,-1.17331442,-0.302795618,-0.731490443,-1.651411568,-0.96177617,-0.193428038,-0.349165565,-1.886439058,-0.93502469,-2.162381131,-0.28675245,-2.075485136,-0.121238925,-1.901773342,-0.751424541,-1.497030484,-0.400190218,-0.942306942,-1.065216227,-1.016542085,-0.610925665,-0.701342065,-1.078016883,-1.184034739,-1.262658702,-1.717159398,-0.22732025,-0.664695368,-0.623546634,-0.49021508,-2.038789122,-1.354735169,-0.701711731,-1.268115781,-0.866515085,-1.514404794,-1.163163181,0.751433118,-1.950818866,-0.912209598,-1.183218214,-1.222835106,-0.708222487,-0.751783057,-0.492587033,-1.529526371,-1.542896965,-0.86765882,-1.583548664,-1.200781645,-0.718953099,-2.599341124,-1.753766213,-1.547441028,-2.204992662,-1.689558801
16.19980252,11.24812362,12.47687974,7.571562281,6.366702234,14.75310131,10.98414236,5.568986906,9.65246428,15.03089515,9.211468782,6.552938071,6.41924966,13.82965192,14.33005366,7.063051803,12.1905908,17.46181171,8.711119046,15.48930354,8.982161392,8.972634334,6.716650752,20.58412939,7.879211154,20.07264439,16.17875796,17.78413754,19.1787619,15.04610212,15.15754477,19.9964469,20.70104555,16.55286343,17.27698925,16.36522083,4.619600637,21.24871769,20.84100085,14.17719886,16.40168453,5.276933845,8.769126781,9.822707207,8.839757456,-2.585133556,19.40063092,9.50033102,16.38271462,11.18547949,12.25721417,10.60198594,7.515828988,13.43744338,19.71056084,13.58307446,12.44449435,13.16244656,11.43465088,9.015511877,15.66628805,13.40953669,13.5715388,17.55345062,8.293748838,20.8126789,17.83676339,17.71078662,19.42486548,11.32940165,11.98328316,18.16211575,10.61170041,12.05992645,10.3633422,12.97132584,10.58202535,8.954954787,9.093407554,12.38767213,10.98823635,11.58865075,9.417360575,10.64144233,13.60484718,13.80845875,11.57847975,11.12082841,14.08503984,12.92382676,12.81378511,11.15480715,11.67644747,12.17370793,12.52699752,9.577503499,10.90511235,11.20568528,12.0844417,10.30361976,10.95661131,9.772406978,12.20459244,9.939689417,10.16609081,9.095535043,11.31005776,9.874700676,11.98621475,10.94259233,10.70598114,19.53512096,11.58053046,9.049341192,9.502773877,10.47724504,9.147322121,9.450933138,11.14043978,11.47701905,11.55623398,11.81290896,10.01033248,10.14863169,11.40575929,10.31538163,11.08849833,9.8412536,10.51742463,11.84606131,9.001118093,9.821967497,10.47881692,14.77026983,10.21466064,11.30936758,10.62977788,9.812143234,9.786403664,11.08629654,14.07586447,9.266440901,11.37256814,7.752655653,5.012742891,9.777655942,10.8689409,13.87178562
1.534481468,-1.523949897,1.693454341,1.606648493,-0.537131818,3.225841055,-1.701666066,0.258484523,0.067128833,-1.917745299,1.102894348,-1.744405382,-1.834406439,-0.061139693,0.275738315,2.596961904,1.775833917,-0.55632919,2.373815308,1.056162827,2.556285106,2.549871347,1.031109148,1.545662197,1.813762358,1.201322774,1.245200338,-0.339334578,0.599547593,0.757792944,0.832817815,1.150025478,1.624371923,1.49705379,0.651895878,1.370729955,2.284644039,0.38530912,0.110827991,1.505484493,0.06262753,0.061869995,-0.527547304,0.181738941,5.125717309,0.924949752,-0.583737175,0.239824039,0.324970313,3.764478495,0.488035432,3.37166183,1.569127998,-0.3251804,2.290213005,-0.227139357,-0.993648678,-0.510312409,-1.398376928,2.578737156,1.175311476,2.596446692,2.705508953,2.170664191,2.092835383,1.699525181,2.361394623,0.943934814,0.765228236,2.528718722,1.636271282,1.247776402,0.712901071,0.35521836,1.87835292,0.968786188,2.025573718,2.262855596,1.023413747,-0.75678864,0.966390754,4.035899472,1.241503811,3.398224466,1.395282317,2.865007043,4.0290522,-1.609646954,-0.946745419,2.269459435,2.19537773,1.07852873,1.429704866,1.764468112,-0.662992683,1.349314445,0.910430422,1.112780653,1.704372739,1.838146872,2.277750636,1.480526409,1.785260032,1.593143472,0.412909963,1.024846006,2.515696122,1.54939207,1.638244875,0.935662509,-0.556278058,0.839453889,1.365132088,2.326397948,-0.033645005,-0.71026665,1.059709848,1.264105367,1.068856403,3.960747325,2.681425674,1.521572804,2.973351786,-0.931494121,1.247473499,0.513414801,1.033888629,-1.138425688,1.982083535,1.543891465,0.961283089,0.181240958,0.623441905,0.57209848,0.44560791,1.182581145,0.725071097,1.507277456,-1.175351493,3.697707032,0.104614313,1.139902409,1.225128716,1.453449671,1.216662997,-1.181240591,3.551379937,2.632526036
-1.057735832,-2.001620759,-0.470660586,1.544965888,-0.362243917,-1.819072031,0.405745615,-1.418619018,-0.931630957,0.236835048,-3.073424,0.372336009,-0.971162552,-0.395327243,-0.131987475,-1.905501504,-1.505641096,-0.14584808,-1.674767156,-2.704784819,-1.532129307,-1.537142985,-2.724369446,-0.412423713,-2.112564253,-2.591312328,-0.821063707,0.023778044,0.12113638,-0.391734252,-0.969658883,-2.631411763,0.285676271,-0.624188197,-0.243112139,-0.722936374,-1.281667827,-0.451504772,-1.939212627,-1.48557248,-0.703747106,-1.572313896,-2.033065299,-0.842039478,-1.607070331,-1.360443838,0.874468506,-1.259439071,-0.324905046,-0.76144351,-2.107152174,-1.068510896,1.515635869,0.034842459,1.0375712,-1.798234418,-1.760847757,-3.929308876,-1.903459538,-1.514578391,-2.611645531,-1.50073473,-1.415480038,-0.097622489,-1.894411022,-2.201864209,-1.858243457,-1.92453958,-2.932210314,-2.595419721,-0.341593992,-3.596740809,-1.063398595,-2.210976157,-3.103814972,-1.731346126,0.830700918,-1.935272067,-1.862410372,-2.038497798,-2.774960242,-2.458988146,-1.055355856,-2.957462917,1.784909069,-1.290799326,-2.464340704,1.114249634,-1.145246679,-1.756342832,-1.814252991,-2.687301244,-2.412784536,-2.151097891,-1.965176877,-0.97107957,-0.272416525,-0.75081008,-2.198074841,-0.588956027,-2.791603135,-0.86851031,-2.13484471,-0.780476807,-1.29790363,-1.861290766,-1.332455434,-1.451249636,-1.613195361,-2.162408645,-1.013782729,0.308672719,-2.463261503,-0.61245645,-1.646978604,-1.134156631,-0.56089333,0.23545607,-0.785145958,-2.517735076,-2.476047686,-2.34097076,-0.106728354,-0.033947469,-2.555236001,-1.219338333,-2.722196707,-0.832279314,-1.113011855,-1.686952045,-0.637834179,-3.388717034,-1.769901487,-1.173464913,-1.272343428,-0.696246574,-2.963601415,-1.484170909,0.411999679,-2.723355414,-0.90232831,-3.681066623,-2.572703066,-1.294845895,-0.438202015,-0.229175938,-0.928024063,-1.009726168
-1.694307902,-2.001620759,-1.743804726,0.271821748,-0.998815987,-0.545927891,-2.140542664,-1.418619018,-0.295058888,-0.399737021,-0.527135721,-2.17395227,-2.244306692,-2.305043453,-0.768559545,-1.268929435,-0.869069026,-0.78242015,-1.674767156,-2.704784819,-1.532129307,-1.537142985,-2.724369446,-1.685567853,-1.475992183,-2.591312328,-1.457635777,-1.249366096,-0.515435689,-1.028306322,-1.606230953,-2.631411763,-1.624039939,-1.260760267,-2.789400418,-1.359508444,-1.281667827,-1.088076842,-1.302640557,-0.84900041,-1.340319176,-2.845458036,-1.396493229,-0.205467408,-1.607070331,-0.723871768,0.237896436,-1.259439071,-0.961477116,-0.12487144,-2.107152174,0.204633243,-2.30379655,-0.601729611,0.40099913,-1.161662349,-0.487703617,-0.746448528,0.006256671,-1.514578391,-2.611645531,-1.50073473,-1.415480038,-1.370766629,-1.894411022,-2.201864209,-1.221671388,-1.28796751,-1.659066174,-2.595419721,-2.251310201,-2.32359667,-2.973114805,-2.210976157,-0.557526693,-1.731346126,-2.988731501,-0.662127927,-2.498982441,-0.765353658,-2.774960242,-2.458988146,-1.055355856,-2.957462917,-1.39795128,-1.290799326,-2.464340704,-0.158894506,-1.145246679,-1.756342832,-1.814252991,-2.687301244,-2.412784536,-2.151097891,-1.965176877,-0.97107957,-0.908988595,-0.75081008,-2.198074841,-0.588956027,-0.245314856,-0.86851031,-2.13484471,-0.780476807,-0.66133156,-1.224718696,-1.332455434,-2.087821706,-0.976623291,-1.525836575,-0.37721066,-1.60104349,-1.190117363,-0.61245645,-1.010406534,-0.497584561,-0.56089333,-2.310832209,-0.148573888,0.028553203,-2.476047686,-2.34097076,-0.743300424,-1.943663678,-1.282091861,-0.582766263,-0.812480498,-0.195707244,-0.476439785,-1.050379975,-1.274406248,-2.115572894,-1.769901487,-1.810036982,-0.635771358,-1.332818644,-0.417313136,-0.847598839,-2.1342886,-0.177067135,-0.90232831,-1.134778344,-1.299558926,-1.931417964,-1.074774084,-0.865748007,-1.564596133,-2.282870308
1.384946896,2.280154106,2.760171875,1.456214421,4.505508065,-0.860292726,3.388090876,1.408292009,-0.064116458,-0.675608697,0.926136988,4.629322128,1.973567137,3.659527352,3.992206468,-0.165293435,0.339853234,3.170509964,-0.353056555,3.479465803,-0.172861085,1.104242957,2.171286536,2.679426126,0.37730893,3.622816456,2.31750497,0.817924205,1.745104023,0.617939122,0.692028873,-0.278155043,1.473716944,2.566219287,1.764197685,2.44146997,3.343992904,0.217495839,2.5133116,2.607147056,1.182274056,2.49756597,1.915495248,0.049065134,-0.267534647,0.848216759,3.176045743,-1.111807314,1.506551258,0.955068924,0.384146051,1.850586239,1.419161587,2.115339824,-0.468218975,3.495596731,2.738641285,3.215953186,2.404161917,-0.150688881,2.313691507,-0.133200079,-0.025497184,1.947995857,1.936341412,2.831371342,2.136348999,0.769158747,3.19215746,2.334189695,1.485467987,2.352651073,1.857044648,-1.030453431,1.69193014,0.858904665,1.837315958,2.039038176,0.847647045,0.470877642,-0.459500919,2.506544734,-0.220419055,3.160255655,5.130398469,0.1320129,2.499782807,0.912087329,4.166204237,2.110763998,-0.529270063,0.934677214,2.564914103,-0.954808766,-2.003371207,2.452923532,2.052111966,-0.314935644,0.269282758,1.652225226,-0.480526011,0.015624332,-0.934275999,0.126837721,0.277354809,0.849061451,3.604767271,1.367069503,1.487416981,2.077029557,0.636286885,3.265457954,1.217708309,-0.465087193,-1.447072098,-0.799220232,-1.683384975,2.368776512,-2.925188137,2.432329294,-1.365320293,3.939074847,1.457240785,1.549185426,3.668391953,1.660044801,2.174031373,0.061395222,-0.772507877,-1.172636115,0.786290792,0.048573357,-2.081613068,4.284872759,-0.973792656,-1.529443015,-0.697812736,0.042041951,2.591805386,0.889129709,-3.877411783,-2.887629805,-0.203987903,-0.043717064,-1.52838811,-1.264323891,2.028064315,-1.446212587
1.985120942,6.014540153,-0.609674626,-2.376591225,4.177691944,-3.459624619,4.351742159,0.664084163,-3.970452482,-3.266008399,3.116227534,4.30749424,4.214316348,4.769604454,5.118373501,-2.731011882,-2.201433935,4.256935876,-1.58234514,-2.946507803,-1.393434566,-1.400074717,5.900407233,-2.439730202,-2.162166705,-2.796224035,3.362675535,0.045163385,1.017185995,-3.255409475,-3.177736393,-2.84933201,-2.358242198,3.62341885,4.12811867,3.492636067,2.960000429,-5.020731057,3.567952298,0.575410525,3.518050469,0.460529581,2.807924856,2.063438475,-2.971495831,-1.801781421,-3.264602689,-1.032281694,5.07022435,-2.901974484,-2.154998909,-3.308656697,-2.41543611,0.059817174,1.387838196,0.161318847,-3.589864221,2.825768105,3.186927882,-1.370190009,-2.823153473,-1.351855367,-1.238943452,2.841997347,-1.873243027,2.155990329,3.039460137,2.951657084,2.667523636,4.592380316,-2.345922818,0.308605915,4.092158282,3.622731243,0.961440373,2.779147799,-3.322568792,2.937442903,3.033941446,2.372353957,1.396977898,1.815453572,3.259729601,4.112887752,-1.215728241,-1.073815437,-2.62806192,-2.947034872,-0.881044484,2.746041985,4.148154204,5.94950062,6.313072487,2.223225599,-1.966965825,3.371345708,1.339042292,1.548535032,5.118626679,3.877432826,1.374935934,0.549571476,-2.1916751,2.144972511,3.781578159,4.514233102,4.578898047,0.620867941,-2.343879562,5.801591541,2.679061043,-3.170866081,1.809793908,1.524419315,3.3192608,1.040828156,1.592709875,1.804320099,1.503060354,3.216457566,1.792859797,1.971756631,-0.76340851,-2.145825834,3.166791077,0.928012908,4.424475981,2.076364905,2.547641289,-0.962754593,2.969617715,3.541731756,2.520732565,2.467576832,0.857812586,3.099608168,2.62594904,-3.859159751,2.038135702,2.944132539,1.983591521,3.154541897,1.66484873,2.099466762,3.234011962,0.553229889,1.313831583,0.362544197
1.384946896,-2.853597334,2.760171875,2.739652281,-0.628243376,2.990020855,-0.462222704,2.691729869,-1.347554319,0.607829163,2.209574849,-0.504429312,-0.593308584,-1.474224089,-1.141544973,2.401582285,2.906728955,0.603634243,-0.353056555,3.479465803,-1.456298945,-0.179194903,3.454724396,2.679426126,-0.90612893,3.622816456,-0.24937075,0.817924205,1.745104023,-1.948936599,1.975466733,2.288720677,4.040592665,-0.000656434,0.480759824,-0.125405751,3.343992904,1.5009337,1.22987374,1.323709196,2.465711916,1.21412811,1.915495248,2.615940854,6.149654654,-1.718658961,0.609170022,0.171630546,1.506551258,2.238506784,1.667583911,3.1340241,2.702599447,0.831901964,-0.468218975,0.92872101,1.455203425,0.649077465,2.404161917,-0.150688881,2.313691507,1.150237781,-0.025497184,0.664557997,-0.630534308,4.114809202,0.852911139,0.769158747,1.9087196,2.334189695,4.052343708,2.352651073,1.857044648,4.10329801,-0.87494558,-0.424533195,3.120753818,0.755600316,0.847647045,-2.095998079,3.390812661,2.506544734,2.346456665,3.160255655,3.846960609,0.1320129,-2.633968634,-1.654788391,-0.967547204,-0.456111723,3.321043518,3.501552935,-0.001961617,0.328629095,4.413818094,2.452923532,0.768674106,2.251940076,-1.014155102,4.219100946,0.802911849,0.015624332,0.349161861,2.693713441,-1.006083052,2.132499311,2.321329411,1.367069503,1.487416981,-0.489846163,1.919724746,1.982020094,-0.065729551,0.818350667,1.119803622,0.484217628,0.883490745,1.085338652,0.925125444,-0.134546427,2.484993287,0.088761267,1.457240785,4.116061147,2.384954093,1.660044801,0.890593513,1.344833082,0.510929983,0.110801745,2.069728652,1.332011217,1.768700513,0.434559179,1.593083065,2.320870566,-0.697812736,1.325479811,3.875243246,0.889129709,2.539777518,0.962683776,2.362887818,2.523158656,1.03848761,1.302551829,3.311502175,1.120663133
1.985120942,1.578113626,-0.609674626,2.059835301,1.22007426,0.976801908,1.394124475,0.664084163,0.465974045,1.170418128,0.158609849,1.349876556,1.256698664,0.333177927,0.681946975,1.705414645,2.234992592,-4.615917177,-1.58234514,-2.946507803,-1.393434566,-1.400074717,-2.972445821,-2.439730202,-2.162166705,1.640202492,1.883866693,1.523972227,-3.419240532,-3.255409475,-3.177736393,-2.84933201,3.556993171,0.665801165,-0.308307856,0.535018382,2.960000429,0.894504312,2.089143456,3.53302821,2.039241626,3.418147266,2.807924856,-3.851796894,-2.971495831,-1.801781421,-3.264602689,-1.032281694,-2.323819861,-2.901974484,-2.154998909,-3.308656697,-2.41543611,-4.376609352,-3.048588331,-4.27510768,-5.068673063,-4.568276107,-2.728307488,-1.370190009,-2.823153473,-1.351855367,-1.238943452,-4.552046864,-1.873243027,-2.280436198,-4.354584075,-4.442387127,-3.247711733,-2.801663896,-2.345922818,-4.127820612,-3.30188593,-2.292504126,5.3978669,-1.657278728,1.113857735,-4.456601308,-4.360102765,6.808780484,-3.039448629,-2.620972954,-4.13431461,-3.28115646,-1.215728241,-1.073815437,-2.62806192,-2.947034872,-0.881044484,-1.690384542,-1.767081165,-2.923352433,-2.559780567,2.223225599,-1.966965825,-4.022698503,-3.097384235,-2.887891494,-2.275417533,-3.516611386,2.853744776,2.028380319,-2.1916751,0.666163669,5.260387001,-4.358619952,1.621280362,-3.815558585,-2.343879562,-3.071261512,-3.236174327,-3.170866081,1.809793908,3.003228158,1.840451958,2.519636998,3.071518717,3.283128941,2.981869197,1.737648724,-1.164757888,3.450565473,2.194209175,5.248218377,-1.26963545,-2.029604776,-1.490759388,-0.88125278,-1.888785238,-2.441563436,2.969617715,2.062922914,3.999541408,0.98876799,0.857812586,1.620799326,1.147140198,0.577266776,4.995753386,-0.013485146,1.983591521,1.675733054,1.66484873,3.578275604,4.712820804,3.510847573,1.313831583,-1.116264646
